,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2650,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2651,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2652,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2653,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2654,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2655,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2656,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2657,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2658,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2659,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2660,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2661,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2662,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.14563484775012436,0.13257113655901093
2663,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.14563484775012436,0.13257113655901093
2664,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.14563484775012436,0.13257113655901093
2665,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.14563484775012436,0.13257113655901093
2666,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.14563484775012436,0.13257113655901093
2667,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.14563484775012436,0.13257113655901093
2668,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2669,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2670,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2671,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2672,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2673,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2674,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2675,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.12067926406393285,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2676,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2677,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2678,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2679,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2680,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2681,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2682,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2683,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.12067926406393285,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2684,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2685,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2686,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2687,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2688,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2689,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2690,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2691,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2692,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2693,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2694,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2695,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2696,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093
2697,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2698,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2699,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2700,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2701,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2702,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2703,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2704,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2705,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2706,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2707,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2708,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2709,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
2710,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.14563484775012436,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093,0.13257113655901093
